Genre,Movie Name,Duration,Duration Minutes,Rating,Votes
Adventure,Iron Dusk,1h 15m,N/A,5.6,16
Adventure,Pirates & Slaves,53m,53,5.8,6
Adventure,The Umbrella Fairy,1h 35m,95,5.6,50
Adventure,Advent,1h 59m,119,7.5,6
Adventure,The Cold Father,1h 59m,N/A,7.0,17
Adventure,Nanoshark,1h 59m,N/A,5.7,19
Adventure,No More Trouble - Cosa rimane di una tempesta,1h 37m,97,8.4,18
Adventure,Mai Martaba,1h 26m,86,4.9,10
Adventure,Mr Zoo Keeper,1h 26m,N/A,8.1,15
Adventure,Hope & Glory,44m,44,6.6,143
Adventure,Seeking the King,44m,N/A,N/A,N/A
Adventure,Mama,1h 40m,100,8.5,7
Adventure,Fatal Expedition,1h 40m,N/A,3.9,24
Adventure,Manyunya. Priklyucheniya v Moskve,1h 27m,87,5.8,110
Adventure,Life with Quincy 3,1h 13m,73,N/A,N/A
Adventure,Chhota Bheem and the Curse of Damyaan,2h 25m,145,4.8,2300
Adventure,Heavens: The Boy and His Robot,1h 38m,98,6.3,21
Adventure,Tur s Ivanushkami,1h 51m,111,5.3,158
Adventure,Analogistan,1h 25m,85,N/A,N/A
Adventure,Wonderland,2h,120,6.8,12
Adventure,Poklad,1h 40m,100,4.5,36
Adventure,Minecraft But I Survive Again in Parkour Civilization,1h 40m,N/A,9.4,26
Adventure,Operation Wakaliga: Fate and Blood,1h 6m,66,6.7,11
Adventure,Art Work,1h 31m,91,N/A,N/A
Adventure,Naa Saami Ranga,2h 30m,150,4.5,1200
Adventure,Dreams,1h 46m,106,7.6,8
Adventure,The Sasqualogist,1h 29m,89,N/A,N/A
Adventure,The Puffins & the Magic Portal,1h 29m,N/A,7.6,31
Adventure,Samaya bolshaya luna,1h 45m,105,2.4,128
Adventure,Emma,1h 30m,90,N/A,N/A
Adventure,Lung ta - Cavalli al vento,1h 30m,N/A,N/A,N/A
Adventure,Gumshoe Jon and the Mystery of the Saucer Men - The Even Better Version,1h 30m,N/A,N/A,N/A
Adventure,Vasilisa i khraniteli vremeni,1h 38m,98,3.2,66
Adventure,La Familia del Barrio: La Película,1h 38m,N/A,4.0,6
Adventure,The Last Five Days: The Freak Building,1h 1m,61,3.8,58
